Project_x,Hole,From_m,To_m,Alt_Group,Alt_Intensity,Alt_Style,Alt1,Alt1_Int,Alt2,Alt2_Int,Alt3,Alt3_Int,Alt4,Alt4_Int,Comments_x,Au_Best_ppm,Ag_Best_ppm,Cu_Best_ppm,Pb_Best_ppm,Zn_Best_ppm,RQD_m,RQD_Pct,Hardness,Weathering,Num_Fractures,Fractures_per_m,Fracture_Infill,Roughness,Shape,Comments_x,Colour,Oxidation,Foliation,QtzCarb_Replacement_Pct,Lith1_Group,Lith1,Lith1_Texture,Lith1_Bedding,Lith1_Volc_Txt1,Lith1_Volc_Txt2,Comments_y,Reading1,Reading2,Reading3,Avg_Reading,Comments_x,Min_Intensity,Min_Style,Min_Pct,VG,Min1,Min2,Min3,Comments_y,Bedding_Confidence,Bedding_Style,Bedding_Bed_Thickness,Bedding_Younging_Direction,Bedding_Angle_TCA,Bedding_Cleavage_Angle,Fabric1_Feature,Fabric1_Confidence,Fabric1_Intensity,Fabric1_Angle_TCA,Fabric2_Feature,Fabric2_Confidence,Fabric2_Intensity,Fabric2_Angle_TCA,Comments_x,Total_Pct_Vein,Vein1,Vein1_Pct,Vein1_Style,Vein1_Form,Vein1_Internal_Structure,Vein1_Pct_Sulphide,Vein1_Angle_TCA,Vein1_VG,Vein2,Vein2_Pct,Vein1_Grain_Size,Vein2_Style,Vein2_Form,Vein2_Internal_Structure,Vein2_Pct_Sulphide,Vein2_Angle_TCA,Vein2_VG,Vein3,Vein3_Pct,Vein3_Style,Vein3_Form,Vein3_Internal_Structure,Vein3_Pct_Sulphide,Vein3_Angle_TCA,Vein3_VG,Comments_y
GCL,KAD17-093,48,70,ChlQtzCarb,3,PER,CL,3,QZ,3,AB,3,CB,2,,,,,,,,,,,,,,,,,GREEN-GRY,UO,MOD,5,MAFIC,MAFIC-BX,BRECCIA,,,,"Greenish grey color. Black breccia (1-3 mm, sub rounded edges, perlitic texture?). White amygdales seen from 48-58.05m . Pillow basalt margin textures present. Local hyaloclastite texture. Moderate foliation (TCA~45). Qz-carb-chl alt. with patchy albite alt. 

Qz-carb veining (5-10%, sheeted veins,multistaged, deformed, TCA 60-80). Qz-carb stringer veins (5%, massive, TCA~45, deformed)

 Strong patchy As and Py min. from 48 to 70 m. As appears to show best with albite alt.

Strong to locally intense Py. From 48 to 70m",,,,,,5,PAT,5,FALSE,AS,PY,,,,,,,,,,,,,,,,,,10,QC,5,SHT,DEF,ZON,,60,FALSE,QC,5,,STR,FOL,MAS,,45,FALSE,,,,,,,,FALSE,"Qz-carb veining (5-10%, sheeted veins,multistaged, deformed, TCA 60-80). Qz-carb stringer veins (5%, massive, TCA~45, deformed)"
GCL,KAD17-093,70,97,ChlQtzCarb,4,PER,CL,3,QZ,3,CB,2,AB,2,,,,,,,,,,,,,,,,,GREEN-GRY,UO,MOD,5,MAFIC,MAFIC-BX-PERL,BRECCIA,,,,"Greenish-grey to dark green. Perlitic texture throughout textbook example texture at 78.20m. Chl-qz-carb alt. with patchy alb. Alt.Smoky qz veining (5%, brecciated, no reliable TCA).Strong to intense patchy bleb Py. Mineralization (4-5%), trace arsenopyrite seen.",,,,,,5,PAT,5,FALSE,PY,,,,,,,,,,,,,,,,,,,6,QZ,5,STW,BXD,MAS,,,FALSE,QZ,1,,STR,DEF,MAS,80,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,97,105.65,Chl,4,PER,CL,4,AB,3,,,,,,,,,,,,,,,,,,,,,GREY-BLK,UO,MOD,10,MAFIC,MAFIC,MASS,,,,"Grey to greyish black.	Mottled or heterogeneous mafic unit with patches of pink albitic alteration along rinds or fine-grained felsic domains. Fine-grained, granule-sized, monomictic breccia domains locally.Massive to moderately foliated (TCA 30-45).Strong pervasive chlorite alteration and patchy albite alteration.Thin wispy and planar grey-quartz veins, brecciated grey quartz-veins and the odd large, up to 30cm wide quartz-chlorite veins.	Moderate to strong disseminated pyrite, trace arsenopyrite.",,,,,,4,DIS,5,FALSE,PY,AS,,,,,,,,,FOL,MOD,3,30,,,,,,10,QC,5,STR,FOL,MAS,,,FALSE,QZ,5,,IDV,BXD,MAS,,45,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,105.65,112.22,ChlQtzCarb,4,PER,CL,4,QZ,3,CB,2,AB,2,Pervasive chl-qz-carb alt. +/- albite,,,,,,,,,,,,,,,,GREY,UO,NON,5,MAFIC,MAFIC,MASS,,,,"Massive grey fine-grained homogeneous mafic unit.Pervasive chl-qz-carb alt. +/- albite.Broken/fractured core.	Irregular thin wispy qz-carb veins.Weak to moderate (<1% Py.) disseminated",,,,,,3,DIS,1,FALSE,PY,,,,,,,,,,FOL,HIGH,0,,,,,,"massive, non-foliated",5,QC,5,STR,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,112.22,112.73,GraphChl,3,PER,CL,4,GR,3,,,,,,0.288,,,,,,,,,,,,,,,BLACK,UO,,10,FLT,FAULT,BRECCIA,,,,"Chlorite-graphite gouge fault, 10 cm wide at top of interval (TCA 40).	broken core surrounding gouge has graphite on edges, slickenlines on surfaces of broken pieces.Monomictic breccia, healed breccias around fault zone.	Moderate to strong disseminated Py. (up to 2%).Qz-carb veining (10%). Greyish white individual veins with ductile deformation. Irregular occurrence, massive structure, No consistent TCA.",0.642,,,0.642,,4,DIS,2,FALSE,PY,,,,,,,,,,FLT,MOD,4,40,,,,,,10,QC,10,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,112.73,130.41,QtzCarb,4,PER,QZ,4,CB,3,GR,2,,,,,,,,,,,,,,,,,,,GREEN-GRY,UO,MOD,10,MIX,UM-MAFIC,BRECCIA,,,,"Greenish grey color.Mafic composition domains, 1-2 m wide, separated by 1-2m wide ultramafic composition domains.Brittle deformation textures and patchy moderate to strong foliation throughout.	Large quartz-veins with brittle and brecciated textures.	Strong pervasive quartz-carbonate alteration.	Strong pyrite mineralization (1-5%).	Broken and blocky core throughout domain; slickenlines on broken rock faces.Graphitic domain at 127.80m, 20 cm long.",,,,,,4,DIS,5,FALSE,PY,,,,,,,,,,FOL,MOD,3,40,,,,,,10,QZ,8,IDV,BXD,MAS,,,FALSE,QC,2,,STR,ECH,MAS,,60,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,130.41,139.38,QtzCarb,4,PER,QZ,4,CB,3,AB,3,GR,2,"Pervasive Strong Qz-carb-albite alteration, graphite on fracture surfaces and within breccia matrix",,,,,,,,,,,,,,,,TAN,UO,MOD,10,MAFIC,MAFIC-BXMS,BRECCIA,,,,"Tan, fine grained, mafic fragments up to 20 cm with <5% graphitic mud sized matrix. Curvy planar and shard like clast shapes (breccia organization is to jigsaw fit to clast rotated).	Gradational upper contact. Pervasive Strong Qz-carb-albite alteration, graphite on fracture surfaces and within breccia matrix.	Wispy, discontinuous, and irregular grey qz veins <5mm in width.	Irregular discontinuous qz-carb veins (5 cm in width, banded).Planar 50 TCA white qz-carb veins.Strong disseminated Py. Mineralization (5%), Trace Aspy.",,,,,,4,DIS,5,FALSE,PY,,,,,,,,,,FOL,MOD,3,45,,,,,,10,QZ,5,STR,DEF,MAS,,,FALSE,QC,3,,STR,,,,,FALSE,QC,2,IDV,NOD,MAS,,,FALSE,
GCL,KAD17-093,139.38,140.86,Qtz,4,PER,QZ,,,,,,,,,,,,,,,,,,,,,,,,BLACK,UO,ST,10,SED,SED-MSSS,FLTD,,,,"Possible mudstone to sandstone, strongly folded and faulted. Possible Mafic or Ultramafic rock, unknown protolith.Strong disseminated Py. (10%).Grey glassy qz veins up to 10 cm, brittlely deformed and folded.	Discontinuous white qz-carb veins (TCA 20), up to 1 cm wide. Moderate to strong foliation ~45 TCA.",,,,,,5,DIS,10,FALSE,PY,,,,,,,,,,FOL,HIGH,4,,FLT,MOD,3,,,10,QZ,5,IDV,FOD,MAS,,,FALSE,QZ,5,,SHT,BXD,ZON,,20,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,140.86,151.7,ChlQtzCarb,4,PER,CL,4,CB,4,QZ,2,FU,2,"	Strongly chlorite altered, strong carb, and weak fu and qz",,,,,,,,,,,,,,,,GREEN-GRY,UO,MOD,5,UM,UM,MASS,,,,"Dark greenish grey ultramafic rock. Dominantly massive and weakly to moderately foliated.Strongly chlorite altered, strong carb, and weak fu and qz.	Discontinuous, irregular, deformed qz-carb veins.Moderate to strong disseminated Py. (up to 2%).Anomalous Arsenic in PXRF.At 147.57m discrete fault with 5 cm of green gouge fault breccia. (TCA 30).	Spinifex texture from 150.10to 151.70m.",,,,,,4,DIS,2,FALSE,PY,,,,,,,,,,FOL,MOD,3,45,,,,,,5,QC,5,SHT,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,151.7,157.21,ChlQtzCarb,4,PER,CL,4,QZ,3,CB,3,,,,,,,,,,,,,,,,,,,GREEN-BLK,UO,ST,5,UM,UM,MASS,,,,"Dark green to brown ultramafic.	Strong foliation, irregular and wavy throughout (parallel to perpendicular to core axis).Strong pervasive dark blue and dark brown chlorite throughout. Moderate to strong banded qz-carb.	Minor, irregular, and deformed qz-carb veins.	Moderate to weak disseminated Py. (<1%).	Gradational upper and lower contact.",,,,,,2,DIS,1,FALSE,PY,,,,,,,,,,FOL,MOD,4,,,,,,,5,QC,5,SHT,DEF,ZON,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,157.21,167.8,QtzCarb,4,PER,QZ,3,CB,3,FU,2,CL,3,Pervasive qz-carb alteration with weak fu. weak to moderate chl alt.,,,,,,,,,,,,,,,,GREEN-GRY,UO,ST,10,UM,UM,FLTD,,,,"Greenish gray ultramafic with a strongly developed thin wavy and irregular foliation.Pervasive qz-carb alteration with weak fu. weak to moderate chl alt.
Irregular and discontinuous, deformed white and grey qz-carb veins.Moderate to strong disseminated Py. (1-2%).Slickenlines on fracture surfaces.Possible fault at 167.67m (20 TCA; slickenlines on fracture surfaces and 30cm of broken core)",,,,,,3,DIS,2,FALSE,PY,,,,,,,,,,FOL,MOD,4,,,,,,,10,QC,5,IDV,DEF,ZON,,,FALSE,QC,5,,SHT,DEF,ZON,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,167.8,179,ChlQtzCarb,4,PER,CL,4,CB,3,QZ,2,FU,2,,,,,,,,,,,,,,,,,GREY,UO,WK,10,UM,UM,GRAN,,,,"Massive brown to grey ultramafic.Fine grained to granular texture.Pervasive brown chlorite-qz-carb alt.,weak patchy fu, moderate to weak patchy iron chl.Vuggy white qz veins,irregular and discontinuous, less than 2 cm in width	.Grey granular qz-carb veins.Weak disseminated Py. (<0.5%)",,,,,,2,DIS,0.5,FALSE,PY,,,,,,,,,,,,,,,,,,,10,QZ,5,IDV,DEF,VUG,,20,FALSE,QC,5,,STR,DEF,MAS,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,179,222.23,ChlQtzCarb,4,PER,CL,3,QZ,2,CB,3,FU,2,,,,,,,,,,,,,,,,,GREEN-BLK,UO,MOD,10,UM,UM,BAND,,,,"Dark green to greenish brown.	Strong chl-qz-carb alt. with weak patchy fu. Patchy moderate to strong disseminated Py. And Aspy. (2-3%).	Deformed white qz-carb veins (1-2cm wide), seen with chlorite. Can cross cut foliation.	Brecciated grey-white qz veins, up to 20 cm in size.Moderate to strong thin, wavy foliation. Appears wavy to locally banded.Some graphitic alteration seen on rock faces (192.70m).
At around 219 m sericite is seen.",,,,,,4,PAT,3,FALSE,PY,AS,,,,,,,,,,,,,,,,,,10,QC,5,STR,DEF,MAS,,,FALSE,QZ,3,,IDV,BXD,ZON,,,FALSE,QC,2,IDV,DEF,MAS,,,FALSE,
GCL,KAD17-093,222.23,273,QtzCarb,3,PER,QZ,4,CB,3,AB,2,,,,,,,,,,,,,,,,,,,GREY,UO,WK,5,MAFIC,MAFIC,MASS,,,,"Grey to tan color.	Dominant massive texture. Localized breccia texture (monomictic clasts, subrounded edges, 1-5 cm in size). Minor patches of weak foliation present over interval.Moderate pervasive qz-carb alt. Patches of albite alt. seen.White qz-carb veins. 1-3 cm in width. Deformed, irregular, with multistage crystals. Some minor Py. Mineralization seen with veining (0.5-1%).Wispy grey qz veins. (0.5-2 cm) Irregular and deformed occurrences.

	Mafic dykes with flow foliation seen at 273-274.47m, 298.21-299.59m,302.49-303.61m, 313.47-315.32m",,,,,,3,DIS,1,FALSE,PY,,,,,,,,,,FOL,MOD,2,45,,,,,,5,QC,1,IDV,DEF,ZON,1,,FALSE,QC,4,,STR,DEF,MAS,1,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,273,274.47,SerQtzCarb,2,PER,MS,2,QZ,2,CB,1,,,,0.0025,,,,,,,,,,,,,,,TAN,UO,WK,5,DYK,DYKE-INTERMED,GRAN,,,,"Grey to tan color. Flow foliation observed in black crystals Wisps of Sericite present. Fresh appearance, weak to trace sericite-qz-carb alteration. Weak porphryitic texture.
Grey wispy qz-veins. Irregular, deformed and cross cutting. White qz vein, 1-2 cm width. Individual, deformed, massive. Moderate disseminated Py. mineralization with trace As. seen.",0.46,,,0.46,,3,DIS,1,FALSE,PY,AS,,,,,,,,,FOL,MOD,2,20,,,,,,5,QC,4,STR,DEF,MAS,,,FALSE,QZ,1,,IDV,DEF,MAS,,70,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,274.47,298.21,QtzCarb,3,PER,QZ,4,CB,3,AB,2,,,,,,,,,,,,,,,,,,,GREY-BLK,UO,WK,5,MAFIC,MAFIC,MASS,,,,Grey to greyish black. Massive texture dominant. Moderate foliation present when there are 1-3 mm mud lamellae.Moderate pervasive qz-carb alt. Patches of albite alt. seen.Moderate disseminated euhedral Py. (~1%).White qz-carb veins. 1-3 cm in width.Wispy grey qz veins. (0.5-2 cm) Irregular and deformed.Moderate foliation (TCA~45),,,,,,3,DIS,1,FALSE,PY,,,,,,,,,,,,,,,,,,,5,QC,4,STR,DEF,ZON,,,FALSE,QZ,1,,IDV,NOD,MAS,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,298.21,299.59,SerQtzCarb,1,PER,MS,1,QZ,2,CB,1,,,,,,,,,,,,,,,,,,,TAN,UO,WK,5,DYK,DYKE-INTERMED,GRAN,,,,"Grey to tan color. Weak porphryitic texture.Flow foliation observed in black crystals.Fresh appearance, weak ms-qz-carb alt.Wispy sericite seen, associated with grey qz veins.Grey qz-veins. Irregular, deformed and cross cutting. Weak disseminated Py. mineralization, no As. seen.",,,,,,2,DIS,0.5,FALSE,PY,,,,,,,,,,FOL,MOD,2,20,,,,,,5,QC,5,STR,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,299.59,302.49,QtzCarb,3,PER,QZ,3,CB,3,AB,2,,,,,,,,,,,,,,,,,,,GREY-BLK,UO,MOD,5,MAFIC,MAFIC-BX,MASS,,,,"Grey to greyish black.
Grey to black (1-4 mm, subangular) breccia. Moderate foliation present when there are 1-3 mm mud lamellae
Moderate pervasive qz-carb alt. Patches of albite alt. seen.
Moderate disseminated euhedral Py. (~1%).
Wispy grey qz veins. (0.5-2 cm) Irregular and deformed",,,,,,3,DIS,1,FALSE,PY,,,,,,,,,,FOL,MOD,2,45,,,,,,5,QC,5,STR,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,302.49,303.61,SerQtzCarb,2,PAT,MS,2,QZ,2,CB,1,,,,,,,,,,,,,,,,,,,TAN,UO,WK,5,DYK,DYKE-INTERMED,PORPH,,,,"Tan to grey color. Weak porphyritic texture present with black phenocrysts (1-3 mm in size)
Weak flow foliation seen (TCA~20).
	Minor sericite present as wisps, weak ms-qz-carb alt.
	Weak to Moderate Py. mineralization (0.5-1%). Trace Aspy.
Fresh appearance
Grey wispy qz-carb veins 0.5-1 cm in width. Irregular, deformed, stringer veins. Can cross cut each other.
Library sample taken at 302.53m of Intermediate Dyke facies",,,,,,2,DIS,0.5,FALSE,PY,AS,,,,,,,,,FOL,MOD,2,20,,,,,,5,QC,5,STR,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,303.61,313.47,QtzCarb,3,PER,QZ,3,CB,2,AB,3,,,,,,,,,,,,,,,,,,,GREY-BLK,UO,WK,5,MAFIC,MAFIC,MASS,,,,"Grey to greyish black massive texture dominant. Thin wispy foliation when mud is present, deformed and variable.
Moderate pervasive qz-carb alt. Moderate albite alt. seen
Moderate disseminated euhedral Py. (~1%). Trace As. seen
Wispy grey qz-carb veins. (0.5-1 cm width) Irregular and deformed appearance (5% of rock)",,,,,,3,DIS,1,FALSE,PY,AS,,,,,,,,,FOL,MOD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-093,313.47,315.32,SerQtzCarb,1,PER,MS,1,QZ,2,CB,1,,,,,,,,,,,,,,,,,,,TAN,UO,WK,5,DYK,DYKE-INTERMED,PORPH,,,,"Tan to grey color. Weak porphyritic texture present with black phenocrysts (1-3 mm in size)
Weak flow foliation seen (TCA~20).
Trace to weak Py. mineralization (0.1%)
Fresh appearance, trace to weak sercite-qz-carb alt.
Grey wispy qz-carb veins 0.5-1 cm in width. Irregular, deformed, stringer veins. Can cross cut each other.",,,,,,1,DIS,0.1,FALSE,PY,,,,,,,,,,FOL,MOD,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-093,315.32,322.32,QtzCarb,3,PER,QZ,3,CB,3,AB,2,,,,,,,,,,,,,,,,,,,GREY-BLK,UO,WK,5,MAFIC,MAFIC,MASS,,,,"Grey to greyish black massive texture dominant.Trace thin wispy foliation when mud is present, deformed and variable.Localized grey and black breccia (1-3 mm, sub angular).Moderate pervasive qz-carb alt. Patchy albite alt. seen over interval.Moderate disseminated euhedral Py. (~1%). Trace As. seen.Wispy grey qz-carb veins. (0.5-1 cm width) Irregular and deformed appearance (3% of rock)
Irregular, broken, multistage qz-carb veins (1-5 cm, 2% of rock, TCA 60-80)",,,,,,3,DIS,1,FALSE,PY,AS,,,,,,,,,FOL,LOW,1,,,,,,,5,QC,3,STR,DEF,MAS,,,FALSE,QZ,2,,IDV,DEF,ZON,,60,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,322.32,328.5,QtzCarb,3,PER,QZ,3,CB,3,GR,1,,,,,,,,,,,,,,,,,,,GREY-BLK,UO,MOD,10,MAFIC,MAFIC-BXMS,BRECCIA,,,,"Dark grey to black with a black mud matrix present. Monomictic breccia (1-3 cm in size).Pervasive qz-carb alt. with trace graphite present on rock faces
Strong disseminated Py. (2-3%) with trace Aspy.
Greyish white qz-carb veins, ductile deformation (squiggle appearance).White stringer qz-carb veins, TCA 80-90, deformed to en echelon?",,,,,,4,DIS,3,FALSE,PY,AS,,,,,,,,,FOL,MOD,3,45,,,,,,10,QC,5,STR,DEF,MAS,,,FALSE,QC,5,,IDV,BUD,ZON,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,328.5,336,QtzCarb,4,PER,QZ,4,CB,3,CL,2,,,,,,,,,,,,,,,,,,,GREY,UO,ST,5,UM,UM,BAND,,,,"Grey to greyish black color.
Banded texture to locally massive.
Strong qz-carb alteration with weak chl (Fu?) alt. on fractures. Rutile also seen within fractures.
Beginning of interval has a brecciated white qz-vein with graphite present (~30 cm long)
	Irregular, deformed, multistage to massive greyish white qz-carb veins
	Moderate disseminated Py. (1%)
Strong foliation (TCA~45)",,,,,,3,DIS,1,FALSE,PY,,,,,,,,,,FOL,MOD,4,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-093,336,343,ChlCarbCal,4,PER,CB,3,CA,4,CL,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-093,343,360,ChlCarbCal,3,PER,CL,4,CB,4,CA,3,TA,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-093,360,389,TalcChlCal,3,PER,CL,3,CB,3,CA,3,TA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-093,389,395,TalcChlCal,3,PER,CL,3,CA,3,TA,3,,,,,,,,,,,,,,,,,,,GREEN-GRY,UO,ST,15,FLT,BROKEN,FLTD,,,,"Dark greenish-black to black color
	Rubble rock core of chl-carb-talc altered rock
	Low mineralization (<0.5%)
	Fault gouge present
Low rock core recovery over interval
Shallow fault angle (15-20 TCA)",,,,,,,,,,,,,,,,,,,,FOL,HIGH,4,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-093,395,417,ChlQtzCarb,4,PER,CL,3,QZ,4,CB,4,MS,2,,,,,,,,,,,,,,,,,GREEN-BLK,UO,MOD,20,UM,UM,MASS,,,,"Dark green to black.	Massive texture dominant, localized breccia-like texture
Chl-qz-carb alt. dominant with weak patchy brown carb
Deformed, qz-carb white veins (5-15%). Appear sheeted to individual veins and ductilely deformed 
Broken to boudinaged white qz veins (5%)
	Moderate foliation (~45 TCA)
Weak Py. mineralization (<0.5%)",,,,,,2,DIS,0.5,FALSE,PY,,,,,,,,,,FOL,MOD,3,45,,,,,,20,QC,15,SHT,DEF,ZON,,,FALSE,QZ,5,,IDV,BUD,MAS,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,417,428,ChlQtzCarb,4,PER,CL,3,QZ,4,CB,4,MS,2,,,,,,,,,,,,,,,,,GREEN-GRY,UO,ST,20,UM,UM,BAND,,,,"Dark green to grey
Strong pervasive chl-qz-carb alt with real sericite seen
	Healed qz-breccia seen
White qz veining (5% of rock), heavily deformed, irregular occurrence, and can have healed breccia within. Individual appearance.  
	Grey qz-carb veins (10-15%) ductile deformation appearance but ~30-45 TCA. Individual to sheeted veining style.
Ductile deformation of strong foliation (banded to laminated appearance) with variable orientation to core axis
	Moderate disseminated to bleb Py. occurrences (1-2%). Cp. Blebs also present.",,,,,,3,BLP,2,FALSE,PY,CP,,,,,,,,,FOL,MOD,4,,,,,,,20,QZ,5,IDV,BXD,ZON,,,FALSE,QC,15,,SHT,DEF,MAS,,30,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,428,439,ChlQtzCarb,4,PER,QZ,4,MS,3,CL,3,FU,1,,,,,,,,,,,,,,,,,GREEN-BLK,UO,WK,15,UM,UM,MASS,,,,"Dark greenish-grey to black color
	Massive texture dominant, some instances of breccia-like texture
Strong chl-qz-brown carb and possible trace Fuchsite
	Irregular, deformed white qz-carb veins (5-10% of rock). Sheeted to individual veins and appear multistage or massive. Variable TCA
Grey-white qz-carb veins (5-10% of rock). Individual to stringer veins, ductile deformation, appear to have multistage crystal growth. Variable TCA
Moderate bleb Py. and Cp. also seen (1-2%)
At 434.56m broken core for 20 cm, possible trace from Kerr Fault?
Weak foliation (~45 TCA)",,,,,,3,BLP,1,FALSE,PY,CP,,,,,,,,,FOL,MOD,2,45,,,,,,15,QC,5,SHT,DEF,ZON,,,FALSE,QC,10,,IDV,DEF,ZON,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,439,459,FuQtzCarb,3,PER,FU,3,QZ,4,CB,3,MS,3,,,,,,,,,,,,,,,,,GREEN-EM,UO,MOD,10,UM,UM,MASS,,,,"Green to emerald green
	Massive texture
Moderate Fu-qz-brown carb alt. with weak to moderate Rutile alt. present near Fu alt.
Grey qz-carb veining (5-10%), deformed and irregular occurrence. Individual to sheeted veins
White  qz-carb veins (~5%),  broken to abrupt appearance, variable TCA. Appear as multistage individual veins
Moderate to strong foliation (~45 TCA)
Rubble and broken rock core at 448.61m (~30cm long) and rubble rock core/Fault gouge at  451.30-451.80m (50 cm long)",,,,,,3,DIS,2,FALSE,PY,,,,,,,,,,FOL,MOD,3,45,,,,,,10,QC,5,IDV,DEF,ZON,,,FALSE,QC,5,,SHT,DEF,MAS,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-093,459,472,FuQtzCarb,3,PER,FU,3,QZ,3,CB,2,RU,1,,,,,,,,,,,,,,,,,GREEN-EM,UO,WK,15,UM,UM,BRECCIA,,,,"Green to emerald green
Massive appearance to brecciated
Large chunk of brown-carb (sericite?) at 459.30
Moderate to strong pervasive Fu-qz-carb alt. rock. Fu alt. and weak Rutile also observed within fractures.
Brecciated Greyish-white to black Smoky qz veins (5-10%) roughly 1-5 cm in width. Individual veins with 60-80 TCA. Deformed, brecciated appearance, multistage. 0.5-1% Py. mineralization seen with veins
	White qz-carb stringer veins (~5% rock), 1-2cm width. Various TCA, irregular occurrence. Broken appearance, en echelon? Brecciated?
Weak foliation present (~45 TCA) 
Big qz-vein from 469.67-470.35m
Moderate to strong disseminated Py. (~2%)",,,,,,3,DIS,2,FALSE,PY,,,,,,,,,,FOL,MOD,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-093,472,480,TalcChl,4,PER,CL,4,TA,3,CB,2,,,,,,,,,,,,,,,,,,,GREEN,UO,WK,10,UM,UM,MASS,,,,"Dark green to brown. Massive texture dominant.Strong pervasive chl-carb-talc alt. Chl appears black and brown. Blue talc crystals observed.Grey to white qz-carb veins (10%) TCA 30-80, highly variable. Multistage sheeted veins that can appear brecciated. Some Py. mineralization observed with veining (0.5-1%).Moderate to weak disseminated Py. (~1%). Py appears euhedral to blebby in habit.Trace to weak foliation (~45 TCA).",,,,,,3,DIS,1,FALSE,PY,,,,,,,,,,FOL,LOW,1,45,,,,,,10,QC,10,SHT,DEF,ZON,0.5,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-094,5.32,18.23,FuQtzCarb,3,SEL,FU,3,QZ,3,CB,2,MS,3,,,,,,,,,,,,,,,,,GREEN-AP,TO,ST,15,MIX,UM-SED,BED,THIN,,,"Ultramafic Sed.Apple green to emerald green. 	Fuchsite alteration, moderate, patchy chl. Foliation, strong TCA 70 strong, to intense deformation. 	Stringers TCA 20 Qtz-carb 2%, Vein TCA 50 Qtz-carb. 5%. Oxidized joints. Sericite planes? Leucoxene >.1mm pink yellow. 	Localized S-c fabric. 	Mineralization Py .15% disseminated >.1mm. A small sill cemented Quartz breccia sill break (8.20m). LC Gradational.",,,,,,2,DIS,0.15,FALSE,PY,,,,,,,,,,FOL,HIGH,5,70,,,,,,7,QC,2,STR,DEF,MAS,0.1,20,FALSE,QC,5,,SHT,DEF,MAS,0.1,50,FALSE,,,,,,,,FALSE,
GCL,KAD17-094,18.23,21.35,ChlQtzCarb,3,PER,CL,4,QZ,3,CB,2,,,,,,,,,,,,,,,,,,,GREEN-OL,UO,NON,10,MIX,UM-SED,MASS,,,,"Chl-Qtz-Carb Ultramafic. Green olive to grey. Chl-Qtz-carb pervasive with patchy spots of fuchsite. No foliation. Deformation Moderate. Stockwork vein TCA 40 25% Qtz-carb , Stringers TCA 60 10% Qtz carb. Mineralization .15% Py Disseminated >.1mm. LC gradational with a sharp break.",,,,,,2,DIS,0.15,FALSE,PY,,,,,,,,,,FOL,HIGH,0,,,,,,,35,QC,25,STW,DEF,MAS,0.15,40,FALSE,QC,10,,STR,DEF,MAS,0.15,60,FALSE,,,,,,,,FALSE,
