Project,Hole,From_m,To_m,Alt_Group,Alt_Intensity,Alt_Style,Alt1,Alt1_Int,Alt2,Alt2_Int,Alt3,Alt3_Int,Alt4,Alt4_Int,Alt5,Alt5_Int,Comments,Relog,Logger,Timestamp
GCL,KAD17-105,47.04,47.79,ChlQtzCarb,3,PER,QZ,4,CB,3,CL,3,,,,,Moderate to strong qz.,0,Andrienko,10/26/2017
GCL,KAD17-105,47.79,52.02,Graph,3,PER,CB,2,QZ,3,GR,5,,,,,,0,Andrienko,10/26/2017
GCL,KAD17-105,52.02,54,ChlQtzCarb,3,PER,CB,3,QZ,3,CL,2,,,,,,0,Andrienko,10/26/2017
GCL,KAD17-105,54,54.77,Graph,5,PER,GR,5,CB,2,CB,2,,,,,,0,Andrienko,10/26/2017
GCL,KAD17-105,54.77,56.35,ChlQtzCarb,3,PER,CL,2,CB,3,CB,3,,,,,,0,Andrienko,10/26/2017
GCL,KAD17-105,56.35,59.1,Graph,5,PER,GR,5,CB,2,QZ,2,,,,,,0,Andrienko,10/26/2017
GCL,KAD17-105,59.1,69,ChlQtzCarb,3,SEL,GR,5,CB,3,AB,3,QZ,3,,,Intense graphite alteration to matrix.,0,Andrienko,10/26/2017
GCL,KAD17-105,69,76.37,Graph,4,SEL,GR,5,CB,3,QZ,2,,,,,SED-MSSS.,0,Andrienko,10/26/2017
GCL,KAD17-105,76.37,83.32,ChlQtzCarb,3,PER,AB,4,QZ,4,CL,2,,,,,,0,Andrienko,10/26/2017
GCL,KAD17-105,83.32,84.93,Graph,4,SEL,CB,3,QZ,2,GR,5,,,,,SED-MS-GRAPH.,0,Andrienko,10/26/2017
GCL,KAD17-105,84.93,91.77,ChlQtzCarb,3,SEL,CL,3,QZ,4,AB,4,CB,3,CA,2,Weak calcite at bottom contact.,0,Andrienko,10/26/2017
GCL,KAD17-105,91.77,99.48,Graph,4,PER,GR,5,QZ,2,CB,2,,,,,,0,Andrienko,10/26/2017
GCL,KAD17-105,99.48,129.94,ChlQtzCarb,3,PER,CL,2,GR,2,CB,3,AB,4,QZ,4,Moderate to strong qz/ab.,0,Andrienko,10/27/2017
GCL,KAD17-105,129.94,131.86,Graph,5,PER,GR,5,QZ,4,CB,2,,,,,,0,Andrienko,10/27/2017
GCL,KAD17-105,131.86,145.87,QtzCarb,3,PER,QZ,4,AB,4,CB,3,GR,5,CA,1,,0,Andrienko,10/27/2017
GCL,KAD17-105,145.87,162.52,ChlQtzCarb,3,PER,CB,3,AB,4,QZ,4,CL,1,GR,2,Moderate to strong qz/ab.,0,Andrienko,10/27/2017
GCL,KAD17-105,162.52,165.23,ChlQtzCarb,3,SEL,GR,2,CL,3,CB,3,QZ,2,,,MS is chlorite-graphite altered.,0,Andrienko,10/27/2017
GCL,KAD17-105,165.23,170.02,ChlQtzCarb,3,PER,CL,4,CB,3,QZ,2,CA,1,,,,0,Andrienko,10/27/2017
GCL,KAD17-105,170.02,234.86,FuQtzCarb,3,PAT,CL,4,MS,3,FU,2,QZ,3,CB,3,Moderate to strong chlorite. Moderate brown carb/sericite. Weak to moderate quartz.,0,Andrienko,10/28/2017
GCL,KAD17-105,234.86,239.63,SerQtzCarb,3,PAT,CB,3,QZ,3,MS,4,CA,2,FU,1,Weak to moderate QC.,0,Andrienko,10/28/2017
GCL,KAD17-105,239.63,248.28,ChlQtzCarb,3,PAT,MS,2,CB,3,QZ,3,CA,3,CL,4,Weak to moderate QC. Moderate to strong chlorite.,0,Andrienko,10/28/2017
GCL,KAD17-105,248.28,325.93,ChlCarbCal,5,PER,CL,5,TA,4,CA,3,CB,3,QZ,2,,0,Andrienko,10/30/2017
GCL,KAD17-105,325.93,327.05,ChlCarbCal,4,PER,CB,4,CA,4,QZ,4,CL,3,,,Stockwork vein is QC-calcite altered.,0,Andrienko,10/30/2017
GCL,KAD17-105,327.05,332.38,ChlQtzCarb,3,PER,CB,3,CA,3,QZ,3,CL,4,,,Quartz is weak to strong.,0,Andrienko,10/30/2017
GCL,KAD17-105,332.38,344.12,ChlCarbCal,3,PER,CL,3,CB,4,CA,4,QZ,3,GR,2,Weak to moderate quartz.,0,Andrienko,10/30/2017
GCL,KAD17-105,344.12,365.09,TalcChlCal,3,PER,CL,4,TA,3,CA,4,CB,4,QZ,2,Weak to moderate quartz.,0,Andrienko,10/30/2017
GCL,KAD17-105,365.09,369.74,ChlQtzCarb,3,SEL,QZ,3,CL,2,GR,4,CA,4,CB,4,,0,Andrienko,10/30/2017
GCL,KAD17-105,369.74,371.48,ChlCarbCal,3,PER,CA,4,CB,4,QZ,3,CL,2,,,Weak to moderate quartz.,0,Andrienko,10/30/2017
GCL,KAD17-105,371.48,375,ChlQtzCarb,3,SEL,CL,3,QZ,3,GR,4,CB,4,CA,4,Weak to moderate quartz.,0,Andrienko,10/30/2017
GCL,KAD17-106,2.08,27,Albite,3,PAT,GR,2,AB,3,CL,2,QZ,3,CA,1,,0,Sherlock,10/25/2017
GCL,KAD17-106,27,47.55,Albite,1,PAT,GR,3,CL,1,AB,1,QZ,3,CA,2,,0,Shiroki,10/25/2017
GCL,KAD17-106,47.55,56.6,ChlQtzCarb,2,PER,AB,2,CL,2,CA,1,CB,3,QZ,3,,0,Shiroki,10/26/2017
GCL,KAD17-106,56.6,61.47,ChlQtzCarb,2,PAT,GR,3,CL,3,QZ,2,CB,3,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,61.47,66,FuQtzCarb,1,PAT,FU,1,AB,1,CL,3,MS,3,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,66,76,TalcChlCal,5,PER,TA,5,CL,5,CA,4,CB,4,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,76,88.09,ChlCarbCal,4,PAT,CL,4,CA,3,CB,4,TA,2,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,88.09,92.52,FuQtzCarb,2,PAT,FU,2,QZ,4,MS,2,CB,3,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,92.52,97,SerQtzCarb,3,PAT,MS,3,CL,3,CB,3,QZ,4,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,97,102,ChlCarbCal,4,PER,CA,3,CL,4,CB,4,TA,1,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,102,104.33,ChlQtzCarb,3,PER,CL,3,CB,4,QZ,3,,,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,104.33,117.19,FuQtzCarb,3,PAT,FU,3,MS,3,CB,4,QZ,3,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,117.19,123.6,FuQtzCarb,2,PAT,GR,2,FU,2,QZ,4,,,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,123.6,132,SerQtzCarb,3,PER,FU,1,MS,3,QZ,4,CB,4,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,132,151.44,TalcChlCal,5,PER,TA,5,CL,5,CA,3,CB,3,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,151.44,152.98,TalcChlCal,5,PER,TA,5,CA,,,,,,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,152.98,157,Graph,5,PAT,GR,5,CL,2,QZ,3,CB,4,CA,2,,0,Shiroki,10/26/2017
GCL,KAD17-106,157,164,ChlQtzCarb,3,PER,GR,3,CL,3,CB,4,CA,3,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,164,186.21,ChlQtzCarb,3,PER,GR,2,CL,3,CB,4,,,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,186.21,217.75,ChlCarb,3,PER,CL,2,CB,4,,,,,,,,0,Shiroki,10/26/2017
GCL,KAD17-106,217.75,222,TalcChl,5,PER,TA,5,CL,3,CB,2,,,,,,0,Shiroki,10/26/2017
GCL,KAD17-107,17.14,42.35,QtzCarb,4,PER,QZ,4,CB,3,GR,2,AB,2,,,,0,Brown,10/26/2017
GCL,KAD17-107,42.35,46.33,ChlQtzCarb,4,PER,CL,4,QZ,3,CB,2,AB,3,GR,1,,0,Brown,10/26/2017
GCL,KAD17-107,46.33,57,QtzCarb,4,PER,QZ,4,CB,3,AB,3,,,,,,0,Brown,10/26/2017
GCL,KAD17-107,57,60.4,QtzCarb,3,PER,QZ,3,CB,3,FU,2,CL,3,GR,2,,0,Brown,10/26/2017
GCL,KAD17-107,60.4,66.3,QtzCarb,3,PER,QZ,2,GR,4,CB,2,,,,,,0,Brown,10/26/2017
GCL,KAD17-107,66.3,85.59,QtzCarb,4,PER,QZ,4,CB,2,AB,3,GR,2,,,,0,Brown,10/27/2017
GCL,KAD17-107,85.59,88.86,ChlQtzCarb,4,PER,CL,4,QZ,3,CB,2,AB,3,GR,2,,0,Brown,10/27/2017
GCL,KAD17-107,88.86,98,QtzCarb,4,PER,QZ,4,CB,2,GR,2,AB,1,,,,0,Brown,10/27/2017
GCL,KAD17-107,98,114,ChlQtzCarb,4,PER,CL,3,QZ,3,CB,2,GR,2,,,,0,Brown,10/27/2017
GCL,KAD17-107,114,114.42,QtzCarb,3,PER,QZ,3,CB,3,GR,2,,,,,,0,Brown,10/27/2017
GCL,KAD17-107,114.42,120,ChlQtzCarb,4,PER,CL,4,QZ,3,CB,3,GR,2,,,,0,Brown,10/27/2017
GCL,KAD17-107,120,135,SerQtzCarb,4,PER,QZ,3,CB,2,MS,3,FU,2,,,,0,Brown,10/27/2017
GCL,KAD17-107,135,142,FuQtzCarb,3,PER,FU,3,QZ,3,CB,2,,,,,,0,Brown,10/27/2017
GCL,KAD17-107,142,152,SerQtzCarb,4,PER,QZ,3,MS,3,FU,2,,,,,,0,Brown,10/27/2017
GCL,KAD17-107,152,153.54,ChlQtzCarb,4,PER,CL,4,QZ,3,CB,3,,,,,,0,Brown,10/27/2017
GCL,KAD17-107,153.54,180,SerQtzCarb,4,PER,MS,4,QZ,3,CB,3,FU,2,,,,0,Brown,10/28/2017
GCL,KAD17-107,180,183.15,ChlQtzCarb,3,PER,QZ,4,CL,3,CB,2,FU,2,,,,0,Hoang,10/28/2017
GCL,KAD17-107,183.15,189.81,FuQtzCarb,3,PER,CL,4,FU,3,CB,3,QZ,2,,,,0,Hoang,10/28/2017
GCL,KAD17-107,189.81,213.53,TalcChlCal,4,PER,TA,4,CL,3,CA,3,QZ,2,CB,2,,0,Hoang,10/28/2017
GCL,KAD17-107,213.53,225,ChlQtzCarb,3,PAT,CL,3,QZ,4,CB,2,CA,2,,,,0,Hoang,10/28/2017
GCL,KAD17-108,3,4.56,Albite,3,PAT,GR,4,AB,3,CL,4,QZ,4,CB,4,,0,Shiroki,10/27/2017
GCL,KAD17-108,4.56,12,Graph,5,PER,GR,5,AB,2,,,,,,,,0,Shiroki,10/27/2017
GCL,KAD17-108,12,22.89,Graph,5,PAT,GR,5,AB,3,CL,2,RU,1,,,,0,Shiroki,10/27/2017
GCL,KAD17-108,22.89,32,Graph,5,PER,GR,5,CB,3,,,,,,,,0,Shiroki,10/27/2017
GCL,KAD17-108,32,34.07,ChlQtzCarb,2,PAT,GR,5,CL,2,,,,,,,,0,Shiroki,10/27/2017
GCL,KAD17-108,34.07,45.05,Graph,5,PER,GR,5,CL,1,,,,,,,,0,Shiroki,10/27/2017
GCL,KAD17-108,45.05,56.28,SerQtzCarb,3,PAT,MS,3,CL,4,,,,,,,,0,Shiroki,10/27/2017
GCL,KAD17-108,56.28,59.56,Chl,3,PAT,CL,3,,,,,,,,,,0,Shiroki,10/27/2017
GCL,KAD17-108,59.56,68.47,ChlQtzCarb,3,PAT,MS,2,CL,3,,,,,,,,0,Shiroki,10/27/2017
GCL,KAD17-108,68.47,80.3,ChlQtzCarb,3,PER,CL,3,MS,1,,,,,,,,0,Shiroki,10/27/2017
GCL,KAD17-108,80.3,83.24,ChlQtzCarb,4,PER,CL,4,TA,1,CB,4,,,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,83.24,90.8,ChlQtzCarb,3,PER,CL,3,CB,3,,,,,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,90.8,111.92,SerQtzCarb,3,PER,MS,3,CL,3,CB,4,QZ,3,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,111.92,115.36,FuQtzCarb,3,PAT,FU,3,MS,2,RU,1,QZ,4,CB,4,,0,Shiroki,10/28/2017
GCL,KAD17-108,115.36,118.6,Graph,4,PAT,GR,4,FU,3,QZ,4,CB,4,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,118.6,130.61,FuQtzCarb,3,PAT,FU,3,CL,2,MS,2,RU,1,QZ,4,,0,Shiroki,10/28/2017
GCL,KAD17-108,130.61,143.35,Chl,3,PER,MS,2,CL,3,,,,,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,143.35,153,Chl,4,PER,CL,4,AB,2,CB,4,,,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,153,164.7,ChlQtzCarb,4,PER,CL,3,QZ,4,CB,4,,,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,164.7,170,Chl,4,PAT,CL,4,,,,,,,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,170,172.3,SerQtzCarb,4,PER,MS,4,CL,2,QZ,4,CB,4,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,172.3,173.8,Chl,5,PER,CL,5,,,,,,,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,173.8,180.5,Albite,4,PAT,AB,4,CL,4,,,,,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,180.5,183.36,ChlQtzCarb,5,PER,CL,4,QZ,4,CB,4,MS,1,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,183.36,184.7,Chl,4,PAT,AB,3,CB,4,,,,,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,184.7,187.03,FuQtzCarb,2,PAT,FU,2,AB,2,QZ,4,CB,,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,187.03,188.25,Graph,5,PER,GR,5,QZ,4,,,,,,,,0,Shiroki,10/28/2017
GCL,KAD17-108,188.25,196.23,FuQtzCarb,2,PAT,FU,2,CL,3,MS,2,QZ,4,CB,4,,0,Shiroki,10/28/2017
GCL,KAD17-108,196.23,199.86,Albite,4,PAT,AB,4,CL,3,QZ,4,,,,,,0,Shiroki,10/29/2017
GCL,KAD17-108,199.86,200.36,SerQtzCarb,3,PER,MS,3,CL,3,QZ,4,,,,,,0,Shiroki,10/29/2017
GCL,KAD17-108,200.36,200.66,Albite,4,PAT,GR,2,AB,4,CL,2,QZ,4,,,,0,Shiroki,10/29/2017
GCL,KAD17-108,200.66,203.07,Graph,4,PAT,GR,4,AB,2,MS,3,QZ,4,CL,1,,0,Shiroki,10/29/2017
GCL,KAD17-108,203.07,205,Albite,4,PAT,GR,1,AB,4,CL,3,QZ,4,,,,0,Shiroki,10/29/2017
GCL,KAD17-108,205,226.33,Albite,5,PER,AB,5,CL,1,QZ,4,,,,,,0,Shiroki,10/29/2017
GCL,KAD17-108,226.33,226.96,Graph,5,PER,GR,5,QZ,3,CB,3,,,,,,0,Shiroki,10/29/2017
GCL,KAD17-108,226.96,234.38,Albite,4,PAT,AB,4,CL,4,QZ,3,,,,,,0,Shiroki,10/29/2017
GCL,KAD17-108,234.38,258.46,Albite,4,PAT,AB,4,CL,3,,,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,258.46,307,Albite,3,PER,CL,2,AB,3,,,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,307,323.15,Albite,3,PAT,AB,4,CL,3,,,,,,,,0,Shiroki,10/29/2017
GCL,KAD17-108,323.15,324.25,Chl,4,PER,GR,1,AB,1,CL,4,,,,,,0,Shiroki,10/29/2017
GCL,KAD17-108,324.25,327,Graph,5,PER,GR,5,,,,,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,327,331.38,Graph,4,SEL,GR,4,AB,3,CL,2,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,331.38,335.7,Graph,5,PER,GR,5,CL,1,MS,1,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,335.7,339.46,Graph,5,SEL,GR,5,AB,3,,,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,339.46,340.26,Graph,5,PER,GR,5,,,,,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,340.26,342,SerQtzCarb,3,SEL,GR,2,CL,3,QZ,4,CB,4,MS,3,,0,Shiroki,10/30/2017
GCL,KAD17-108,342,348,SerQtzCarb,3,SEL,MS,3,CL,3,QZ,4,CB,4,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,348,348.46,SerQtzCarb,3,SEL,GR,3,MS,3,CL,3,QZ,4,CB,4,,0,Shiroki,10/30/2017
GCL,KAD17-108,348.46,348.95,Graph,5,PER,GR,5,QZ,4,CB,4,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,348.95,352.45,SerQtzCarb,3,SEL,MS,3,CL,3,QZ,4,CB,4,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,352.45,353.06,Graph,5,PER,GR,5,,,,,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,353.06,355,SerQtzCarb,2,PAT,MS,2,CL,3,QZ,4,CB,4,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,355,356.08,SerQtzCarb,2,PAT,GR,2,MS,2,CL,3,QZ,3,CB,4,,0,Shiroki,10/30/2017
GCL,KAD17-108,356.08,359.2,Graph,5,PER,GR,5,,,,,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,359.2,359.41,ChlQtzCarb,3,PER,CL,2,,,,,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,359.41,362.1,Graph,5,PER,GR,5,,,,,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,362.1,363,ChlQtzCarb,2,SEL,GR,2,CL,2,,,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,363,381.75,FuQtzCarb,2,PAT,FU,2,MS,2,QZ,4,CB,4,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,381.75,383,ChlQtzCarb,3,PER,CL,3,,,,,,,,,,0,Shiroki,10/30/2017
GCL,KAD17-108,383,384.08,FuQtzCarb,2,PAT,GR,2,FU,2,MS,2,QZ,4,CB,4,,0,Shiroki,10/30/2017
GCL,KAD17-108,384.08,393.5,Graph,4,SEL,GR,4,AB,2,CL,1,,,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,393.78,395.28,Graph,5,PER,GR,5,FU,1,MS,2,,,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,395.28,398.07,Graph,4,SEL,GR,4,AB,4,,,,,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,398.07,404.15,Graph,4,SEL,GR,4,FU,1,AB,3,,,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,404.15,408.15,Graph,4,SEL,GR,4,CL,1,AB,2,,,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,408.15,409.28,Graph,4,SEL,GR,4,FU,1,QZ,3,CB,3,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,409.28,415,FuQtzCarb,3,PAT,FU,2,MS,3,QZ,4,CB,4,AB,1,,0,Shiroki,10/31/2017
GCL,KAD17-108,415,422,SerQtzCarb,3,PER,FU,1,MS,3,QZ,3,CB,3,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,422,423.73,FuQtzCarb,3,PAT,FU,3,MS,3,QZ,3,CB,3,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,423.73,425.1,Albite,5,PER,FU,1,AB,5,CL,2,,,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,425.1,425.45,Albite,5,PAT,FU,3,AB,5,,,,,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,425.45,445.99,FuQtzCarb,3,PAT,FU,3,MS,3,AB,2,QZ,3,CB,3,,0,Shiroki,10/31/2017
GCL,KAD17-108,445.99,447.8,Albite,4,PER,AB,4,MS,2,CL,2,,,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,447.8,449.62,SerQtzCarb,2,SEL,GR,3,MS,2,CL,1,,,,,,0,Shiroki,10/31/2017
GCL,KAD17-108,449.62,455.6,FuQtzCarb,4,PAT,FU,4,QZ,4,CB,4,,,,,,0,Shiroki,11/1/2017
GCL,KAD17-108,455.6,460.5,FuQtzCarb,3,PAT,FU,3,MS,3,QZ,3,CB,4,,,,0,Shiroki,11/1/2017
GCL,KAD17-108,460.5,471.3,SerQtzCarb,4,PER,FU,1,MS,4,CL,1,,,,,,0,Shiroki,11/1/2017
GCL,KAD17-108,471.3,485.5,FuQtzCarb,3,PAT,FU,3,MS,3,QZ,4,CB,4,,,,0,Shiroki,11/1/2017
GCL,KAD17-108,485.5,488.05,FuQtzCarb,4,SEL,FU,4,CB,4,QZ,4,,,,,,0,Shiroki,11/1/2017
GCL,KAD17-108,488.05,493.5,FuQtzCarb,3,PAT,FU,3,MS,3,CB,4,QZ,4,,,,0,Shiroki,11/1/2017
GCL,KAD17-108,493.5,498,FuQtzCarb,3,PAT,FU,3,MS,3,QZ,4,CB,4,,,Fu variable weak to intense,0,Shiroki,11/1/2017
GCL,KAD17-108,498,505.47,FuQtzCarb,3,PER,FU,3,MS,3,CB,4,QZ,4,,,,0,Shiroki,11/2/2017
GCL,KAD17-108,505.47,506.68,NA,NA,,,,,,,,,,,,,0,Shiroki,11/2/2017
GCL,KAD17-108,506.68,513,FuQtzCarb,5,SEL,FU,4,AB,4,MS,3,QZ,5,,,,0,Shiroki,11/2/2017
GCL,KAD17-109,4.44,9.47,ChlQtzCarb,3,PAT,CL,3,QZ,3,CB,2,,,,,,0,Hoang,10/29/2017
GCL,KAD17-109,9.47,12.61,FuQtzCarb,2,PAT,FU,2,CL,3,QZ,3,CB,2,,,,0,Hoang,10/29/2017
GCL,KAD17-109,12.61,43.06,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,2,,,,,,0,Hoang,10/29/2017
GCL,KAD17-109,43.06,44.06,ChlQtzCarb,3,PER,CL,3,QZ,2,CB,2,FU,2,GR,2,,0,Hoang,10/29/2017
GCL,KAD17-109,44.06,46.27,GraphChl,3,PER,CL,3,AB,2,CB,2,GR,3,,,,0,Hoang,10/29/2017
GCL,KAD17-109,46.27,51.16,ChlQtzCarb,3,PER,CL,3,CB,2,QZ,3,MS,2,,,,0,Hoang,10/29/2017
GCL,KAD17-109,51.16,57.22,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,2,GR,4,,,,0,Hoang,10/29/2017
GCL,KAD17-109,57.22,73.67,ChlQtzCarb,3,PER,CL,3,CB,2,QZ,3,,,,,,0,Hoang,10/29/2017
GCL,KAD17-109,73.67,76.79,ChlQtzCarb,3,SEL,GR,2,CL,3,CB,2,QZ,3,,,,0,Hoang,10/29/2017
GCL,KAD17-109,76.79,83.31,GraphChl,4,PER,CL,2,GR,4,CB,2,QZ,2,,,,0,Hoang,10/29/2017
GCL,KAD17-109,83.31,106.63,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,2,AB,2,,,,0,Hoang,10/30/2017
GCL,KAD17-109,106.63,115,ChlQtzCarb,3,SEL,CL,3,QZ,3,CB,2,,,,,,0,Hoang,10/30/2017
GCL,KAD17-109,115,132.84,TalcChlCal,4,PER,TA,4,CL,3,CB,2,QZ,2,CA,2,,0,Hoang,10/30/2017
GCL,KAD17-109,132.84,140,SerQtzCarb,3,PER,MS,3,QZ,3,CB,2,,,,,,0,Hoang,10/30/2017
GCL,KAD17-109,140,146.27,FuQtzCarb,3,SEL,FU,3,QZ,3,CB,2,CL,2,,,,0,Hoang,10/30/2017
GCL,KAD17-109,146.27,164.26,ChlQtzCarb,4,SEL,CL,3,QZ,2,CB,2,FU,2,,,,0,Hoang,10/30/2017
GCL,KAD17-109,164.26,178.94,SerQtzCarb,3,SEL,MS,4,CB,3,QZ,2,TA,3,,,,0,Hoang,10/31/2017
GCL,KAD17-109,178.94,182.61,FuQtzCarb,3,PER,CL,3,FU,2,QZ,3,CB,2,,,,0,Hoang,10/31/2017
GCL,KAD17-109,182.61,183,SerQtzCarb,3,PER,MS,3,QZ,2,CB,3,,,,,,0,Hoang,10/31/2017
GCL,KAD17-109,183,186.84,FuQtzCarb,3,SEL,FU,2,QZ,3,CB,3,CA,2,CL,2,,0,Hoang,10/31/2017
GCL,KAD17-109,186.84,192.92,TalcChlCal,3,SEL,TA,3,CL,3,QZ,4,CA,2,,,,0,Hoang,10/31/2017
GCL,KAD17-109,192.92,225.82,TalcChlCal,4,PER,TA,5,CL,4,CB,3,CA,3,QZ,2,,0,Hoang,11/1/2017
GCL,KAD17-109,225.82,237.44,ChlQtzCarb,3,PER,CL,4,QZ,3,CB,2,TA,2,,,,0,Hoang,11/1/2017
GCL,KAD17-109,237.44,243,ChlQtzCarb,3,SEL,CL,4,CB,2,QZ,3,CA,2,,,,0,Hoang,11/1/2017
GCL,KAD17-109,243,249.36,ChlQtzCarb,3,PER,CL,4,QZ,3,CB,2,,,,,,0,Hoang,11/1/2017
GCL,KAD17-109,249.36,264.47,ChlQtzCarb,3,PER,CL,4,QZ,4,CB,2,CA,2,,,,0,Hoang,11/1/2017
GCL,KAD17-110,5.83,17.44,ChlQtzCarb,3,PER,CB,3,QZ,3,CL,4,,,,,,0,Andrienko,10/31/2017
GCL,KAD17-110,17.44,23.22,ChlQtzCarb,3,PER,CL,4,CB,3,QZ,3,MS,2,FU,1,,0,Andrienko,10/31/2017
GCL,KAD17-110,23.22,26.88,FuQtzCarb,3,PAT,FU,3,MS,4,CB,3,QZ,3,,,,0,Andrienko,10/31/2017
GCL,KAD17-110,26.88,38.82,SerQtzCarb,3,PAT,MS,3,QZ,3,CB,3,,,,,Moderate to strong brown carb/sericite. Locally strong qz.,0,Andrienko,11/1/2017
GCL,KAD17-110,38.82,46.35,ChlQtzCarb,3,PER,CB,3,QZ,3,CL,4,MS,1,,,,0,Andrienko,11/1/2017
GCL,KAD17-110,46.35,57.57,FuQtzCarb,3,PER,FU,2,QZ,5,CB,3,,,,,Weak fuchsite along foliation plains.,0,Andrienko,11/1/2017
GCL,KAD17-110,57.57,65.36,ChlQtzCarb,3,PER,CL,4,CB,3,QZ,3,MS,2,,,Sericite= brown carbonate; does not contain sericite unlike the UM-mixed unit above the Timiskaming.,0,Andrienko,11/1/2017
GCL,KAD17-110,65.36,70.32,QtzCarb,3,PER,QZ,4,AB,4,GR,4,CB,3,,,Strong albite at top contact. Graphtitic at lower contact.,0,Andrienko,11/1/2017
GCL,KAD17-110,70.32,86.07,ChlQtzCarb,3,PER,MS,3,CL,4,QZ,4,CB,3,,,Moderate to strong chlorite.,0,Andrienko,11/1/2017
GCL,KAD17-110,86.07,90.87,ChlQtzCarb,3,PER,MS,2,CB,4,CA,4,QZ,3,CL,2,Weak to moderate brown carb.,0,Andrienko,11/1/2017
GCL,KAD17-110,90.87,114.72,ChlQtzCarb,3,SEL,CL,4,AB,4,QZ,4,CB,3,CA,3,,0,Andrienko,11/1/2017
GCL,KAD17-110,114.72,141.72,ChlQtzCarb,3,SEL,AB,4,QZ,4,CL,4,CB,3,CA,1,Calcite is within veins.,0,Andrienko,11/1/2017
GCL,KAD17-110,141.72,143.75,Graph,5,SEL,GR,5,CB,2,QZ,2,,,,,,0,Andrienko,11/2/2017
GCL,KAD17-110,143.75,158.5,FuQtzCarb,4,SEL,CB,3,CL,4,QZ,4,AB,4,CA,3,,0,Andrienko,11/2/2017
GCL,KAD17-110,158.5,190,ChlQtzCarb,3,SEL,CL,4,QZ,4,AB,4,CB,3,,,,0,Andrienko,11/2/2017
GCL,KAD17-110,190,193.91,FuQtzCarb,2,PAT,FU,3,CL,2,CB,4,CA,2,QZ,3,,0,Andrienko,11/2/2017
GCL,KAD17-110,193.91,197.46,ChlQtzCarb,3,SEL,CB,3,QZ,4,AB,4,CL,2,GR,2,,0,Andrienko,11/2/2017
