Project,Hole,From_m,To_m,Min_Intensity,Min_Style,Min_Pct,VG,Min1,Min2,Min3,Min4,Min5,Comments,Relog,Logger,Timestamp
GCL,KAD17-109,237.44,243,3,DIS,1.16,FALSE,PY,PO,,,,"•	Mineralization Py .1% .1mm, Po .15% >1mm Disseminated and mineralized locally within chl Pentlandite 1% >1mm (Mineralization at 37-38m closer to 38m, Multi Element Sampling needed).",0,Hoang,11/1/2017
GCL,KAD17-109,243,249.36,1,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/1/2017
GCL,KAD17-109,249.36,264.47,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/1/2017
GCL,KAD17-110,5.83,17.44,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,10/31/2017
GCL,KAD17-110,17.44,23.22,1,DIS,0.01,FALSE,PY,,,,,,0,Andrienko,10/31/2017
GCL,KAD17-110,23.22,26.88,3,DIS,1,FALSE,PY,,,,,,0,Andrienko,10/31/2017
GCL,KAD17-110,26.88,38.82,2,DIS,0.5,FALSE,PY,,,,,,0,Andrienko,11/1/2017
GCL,KAD17-110,38.82,46.35,2,DIS,0.25,FALSE,PY,,,,,,0,Andrienko,11/1/2017
GCL,KAD17-110,46.35,57.57,4,DIS,2,FALSE,PY,,,,,,0,Andrienko,11/1/2017
GCL,KAD17-110,57.57,65.36,2,DIS,0.5,FALSE,PY,,,,,,0,Andrienko,11/1/2017
GCL,KAD17-110,65.36,70.32,2,DIS,0.5,FALSE,PY,,,,,,0,Andrienko,11/1/2017
GCL,KAD17-110,70.32,86.07,3,DIS,1,FALSE,PY,,,,,,0,Andrienko,11/1/2017
GCL,KAD17-110,86.07,90.87,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/1/2017
GCL,KAD17-110,90.87,115.1,1,DIS,0.25,FALSE,PY,,,,,Trace to weak pyrite; locally strong.,0,Andrienko,11/1/2017
GCL,KAD17-110,115.1,118.75,4,DIS,2,FALSE,PY,AS,,,,"Strong pyrite, moderate arsenopyrite.",0,Andrienko,11/1/2017
GCL,KAD17-110,118.75,141.72,1,DIS,0.25,FALSE,PY,CP,SP,,,Trace to weak pyrite. Tace chalcopyrite and sphalerite within QC-calcite veins.,0,Andrienko,11/1/2017
GCL,KAD17-110,141.72,143.75,5,BLP,10,FALSE,PY,CP,SP,,,Trace sphalerite and chalcopyrite.,0,Andrienko,11/2/2017
GCL,KAD17-110,143.75,158.5,1,DIS,0.1,FALSE,PY,AS,,,,,0,Andrienko,11/2/2017
GCL,KAD17-110,158.5,190,4,DIS,2,FALSE,PY,AS,,,,Patchy disseminated pyrite and arsenopyrite.,0,Andrienko,11/2/2017
GCL,KAD17-110,190,193.91,1,DIS,0.1,FALSE,PY,,,,,Very trace pyrite.,0,Andrienko,11/2/2017
GCL,KAD17-110,193.91,197.46,5,DIS,3,FALSE,PY,AS,CP,,,"Intense pyrite, strong arsenopyrite, trace chalcopyrite.",0,Andrienko,11/2/2017
GCL,KAD17-110,197.46,201.03,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/2/2017
GCL,KAD17-110,201.03,208.21,4,DIS,2,FALSE,PY,AS,,,,"Strong pyrite, weak arsenopyrite.",0,Andrienko,11/2/2017
GCL,KAD17-110,208.21,212.87,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/2/2017
GCL,KAD17-110,212.87,234.07,4,DIS,2,FALSE,PY,AS,,,,"Strong pyrite, weak arsenopyrite.",0,Andrienko,11/2/2017
GCL,KAD17-110,234.07,252.21,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,252.21,253.93,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,253.93,254.44,1,DIS,0.1,FALSE,PY,CP,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,254.44,260.63,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,260.63,265.83,5,BLP,10,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,265.83,285.15,5,BLP,10,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,285.15,286.24,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,286.24,288.07,5,BLP,10,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,288.07,289.38,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,289.38,291.13,5,BLP,10,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,291.13,295.33,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,295.33,300.6,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,300.6,305.79,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,305.79,318.26,5,BLP,10,FALSE,PY,,,,,,0,Andrienko,11/3/2017
GCL,KAD17-110,318.26,334,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/4/2017
GCL,KAD17-110,334,335.05,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/4/2017
GCL,KAD17-110,335.05,337.06,2,DIS,0.5,FALSE,PY,,,,,Locally strong pyrite.,0,Andrienko,11/4/2017
GCL,KAD17-110,337.06,354.62,4,DIS,2,FALSE,PY,AS,,,,"Strong pyrite, weak arsenopyrite.",0,Andrienko,11/4/2017
GCL,KAD17-110,354.62,367.06,5,DIS,3,FALSE,PY,AS,,,,"Intense to very intense pyrite, strong arsenopyrite.",0,Andrienko,11/4/2017
GCL,KAD17-110,367.06,367.57,1,DIS,0.25,FALSE,PY,,,,,Trace to weak disseminated pyrite.,0,Andrienko,11/4/2017
GCL,KAD17-110,367.57,405.05,4,DIS,2,FALSE,PY,AS,,,,Pyrite and arsenian pyrite; trace arsenopyrite.,0,Andrienko,11/5/2017
GCL,KAD17-110,405.05,411.34,2,DIS,0.5,FALSE,PY,,,,,,0,Andrienko,11/5/2017
GCL,KAD17-110,411.34,417.06,2,DIS,0.25,FALSE,PY,,,,,Trace to weak pyrite.,0,Andrienko,11/5/2017
GCL,KAD17-110,417.06,447.09,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/5/2017
GCL,KAD17-110,447.09,454.88,3,DIS,0.75,FALSE,PY,,,,,Weak to moderate pyrite; and trace arsenian pyrite; interpretted to be related to qz veining and silicification.,0,Andrienko,11/5/2017
GCL,KAD17-110,454.88,461.75,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/5/2017
GCL,KAD17-110,461.75,481.45,3,DIS,1,FALSE,PY,AS,,,,"Moderate pyrite, weak arsenopyrite. Localized strong to intense patches.",0,Andrienko,11/6/2017
GCL,KAD17-110,481.45,491.18,1,DIS,0.1,FALSE,PY,,,,,"Trace, fine-grained pyrite; local strong patches; within silicified sections.",0,Andrienko,11/6/2017
GCL,KAD17-110,491.18,492.97,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/6/2017
GCL,KAD17-110,492.97,502.1,1,DIS,0.1,FALSE,PY,,,,,Very trace pyrite.,0,Andrienko,11/6/2017
GCL,KAD17-110,502.1,520.8,0,,0,FALSE,,,,,,,0,Andrienko,11/6/2017
GCL,KAD17-110,520.8,532.8,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/6/2017
GCL,KAD17-110,532.8,546,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/7/2017
GCL,KAD17-111,5.25,18.36,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,18.36,23.62,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,23.62,29.1,2,DIS,0.15,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,29.1,32,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,32,34,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,34,38.77,2,DIS,0.2,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,38.77,43.92,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,43.92,48.61,2,DIS,0.25,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,48.61,49.36,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,49.36,53.33,4,BLP,5.15,FALSE,PY,CP,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,53.33,54.35,2,DIS,0.15,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,54.35,55.25,2,DIS,0.15,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,55.25,55.66,4,BLP,5,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,55.66,56.15,3,BLP,0.3,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,56.15,56.8,4,BLP,2,FALSE,PY,,,,,,0,Hoang,11/2/2017
GCL,KAD17-111,56.8,73.75,3,BLP,1,FALSE,PY,,,,,,0,Hoang,11/3/2017
GCL,KAD17-111,73.75,74.24,3,DIS,1,FALSE,PY,,,,,,0,Hoang,11/8/2017
GCL,KAD17-111,74.24,75.73,3,DIS,1,FALSE,PY,,,,,,0,Hoang,11/8/2017
GCL,KAD17-111,75.73,76.81,3,DIS,1,FALSE,PY,,,,,,0,Hoang,11/3/2017
GCL,KAD17-111,76.81,80.73,3,BLP,0.3,FALSE,PY,,,,,,0,Hoang,11/3/2017
GCL,KAD17-111,80.73,113.7,5,PAT,28,FALSE,PY,CP,AS,,,Mineralization Py 20% >1mm disseminated with blebs. Veinlets.  Cp 3% >1mm As 5% >1mm.  Flow ore zone from 96m-111m,0,Hoang,11/3/2017
GCL,KAD17-111,113.7,133.1,4,DIS,15,FALSE,AS,PY,,,,Moderate Mineralization 10% Py As 5% >1mm Disseminated within groundmass and foliation planes. Strong mineralization 113.70 129m has strong Arsenopyrite mineralization.,0,Hoang,11/3/2017
GCL,KAD17-111,133.1,133.74,2,DIS,0.15,FALSE,PY,,,,,,0,Hoang,11/3/2017
GCL,KAD17-111,133.74,135,2,DIS,0.15,FALSE,PY,,,,,,0,Hoang,11/3/2017
GCL,KAD17-111,135,153.85,4,DIS,6,FALSE,PY,AS,CP,,,,0,Hoang,11/4/2017
GCL,KAD17-111,153.85,155.15,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/4/2017
GCL,KAD17-111,155.15,166,2,DIS,0.17,FALSE,PY,CP,TT,,,,0,Hoang,11/4/2017
GCL,KAD17-111,166,181.9,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/4/2017
GCL,KAD17-111,181.9,219.92,,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/5/2017
GCL,KAD17-111,219.92,224.7,4,BLP,7,FALSE,CP,PO,PY,,,,0,Hoang,11/5/2017
GCL,KAD17-111,224.7,228.92,2,DIS,0.15,FALSE,PY,,,,,,0,Hoang,11/5/2017
GCL,KAD17-111,228.92,232.9,2,DIS,0.25,FALSE,PY,,,,,,0,Hoang,11/5/2017
GCL,KAD17-111,232.9,295.58,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/6/2017
GCL,KAD17-111,295.58,305.2,0,,,FALSE,,,,,,,0,Henderson,11/6/2017
GCL,KAD17-111,305.2,309.69,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,11/7/2017
GCL,KAD17-111,309.69,310.76,5,BLP,10,FALSE,PY,PO,,,,,0,Andrienko,11/7/2017
GCL,KAD17-111,310.76,318,1,DIS,0.25,FALSE,PY,,,,,Pyrite decreases downhole; trace to weak.,0,Andrienko,11/7/2017
GCL,KAD17-112,4.4,12,1,DIS,0.25,FALSE,PY,,,,,,0,Shiroki,11/2/2017
GCL,KAD17-112,12,24,3,DIS,1,FALSE,PY,AS,CP,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,24,31.38,3,DIS,1,FALSE,PY,CP,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,31.38,42,4,DIS,3,FALSE,PY,AS,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,42,45.2,2,DIS,0.5,FALSE,PY,SP,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,45.2,51,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,51,62.47,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,62.47,72.72,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,72.72,98,1,DIS,0.25,FALSE,PY,,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,98,108,2,DIS,0.75,FALSE,PY,,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,108,109.43,1,VN,0.1,FALSE,PY,,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,109.43,120.34,3,DIS,1.5,FALSE,PY,,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,120.34,121.21,3,DIS,1,FALSE,PY,,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,121.21,121.8,5,DIS,5,FALSE,PY,CP,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,121.8,128.08,4,BLP,3,FALSE,PY,SP,,,,,0,Shiroki,11/3/2017
GCL,KAD17-112,128.08,131.3,4,DIS,2,FALSE,PY,,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,131.3,137,3,DIS,1.5,FALSE,PY,AS,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,137,138.5,2,VN,0.5,FALSE,PY,,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,138.5,140.57,4,VN,5,FALSE,PY,,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,140.57,144.84,4,VN,3,FALSE,PY,,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,144.84,148,4,DIS,2,FALSE,PY,,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,148,165.78,4,DIS,3,FALSE,PY,,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,165.78,169.56,3,DIS,1,FALSE,PY,,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,169.56,187.24,4,DIS,4,FALSE,PY,,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,187.24,195.06,5,BLP,10,FALSE,PY,,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,195.06,228.5,4,DIS,2,FALSE,PY,,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,228.5,232,4,DIS,2,FALSE,PY,AS,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,232,233,3,DIS,1,FALSE,PY,AS,,,,,0,Shiroki,11/4/2017
GCL,KAD17-112,233,245.03,4,DIS,2,FALSE,PY,AS,,,,,0,Henderson,11/5/2017
GCL,KAD17-112,245.03,252,4,DIS,10,FALSE,PY,AS,,,,,0,Henderson,11/5/2017
GCL,KAD17-112,252,253.64,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,11/5/2017
GCL,KAD17-112,253.64,260,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,11/5/2017
GCL,KAD17-112,260,260.72,0,,,FALSE,,,,,,,0,Henderson,11/5/2017
GCL,KAD17-112,260.72,417.22,0,,,FALSE,,,,,,,0,Henderson,11/7/2017
GCL,KAD17-112,417.22,426,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,11/7/2017
GCL,KAD17-113,5.16,21.91,2,DIS,0.5,FALSE,PY,AS,,,,,0,Henderson,11/8/2017
GCL,KAD17-113,21.91,45.23,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,11/8/2017
GCL,KAD17-113,45.23,50.77,3,DIS,1,FALSE,PY,AS,,,,locally strong,0,Henderson,11/8/2017
GCL,KAD17-113,50.77,52.16,4,DIS,2,FALSE,PY,,,,,,0,Henderson,11/8/2017
GCL,KAD17-113,52.16,60,2,BLP,0.5,FALSE,PY,SP,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,60,71.98,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,71.98,83,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,83,90.92,1,DIS,0.5,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,90.92,92.51,3,BLP,1,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,92.51,93.77,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,93.77,95.44,3,PAT,1,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,95.44,105,2,BLP,0.5,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,105,107.77,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,107.77,110.11,2,DIS,0.1,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,110.11,111.9,3,BLP,1,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,111.9,113.92,3,BLP,2,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,113.92,118.49,4,DIS,2,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,118.49,118.94,3,BLP,1,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,118.94,122.15,0,,,FALSE,,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,122.15,124.76,4,BLP,5,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,124.76,125.56,4,DIS,2,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,125.56,129.9,3,PAT,0.5,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,129.9,130.65,3,BLP,1,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,130.65,133.72,4,BLP,2,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,133.72,135.48,2,BLP,0.5,FALSE,PY,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,135.48,135.8,0,,,FALSE,,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,135.8,171,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,171,171.36,4,DIS,2,FALSE,AS,PY,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,171.36,174,2,BLP,0.5,FALSE,PY,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,174,176.41,4,DIS,2,FALSE,PY,AS,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,176.41,177.13,2,BLP,0.5,FALSE,PY,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,177.13,185.18,4,BLP,2,FALSE,PY,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,185.18,217,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,217,223.85,5,DIS,10,FALSE,PY,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,223.85,230.8,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,230.8,235.08,5,DIS,10,FALSE,PY,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,235.08,239.81,3,DIS,1,FALSE,PY,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,239.81,307.66,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,11/13/2017
GCL,KAD17-113,307.66,331.58,0,,,FALSE,,,,,,,0,Henderson,11/13/2017
GCL,KAD17-114,2.9,38.34,3,DIS,0.45,FALSE,PY,,,,,,0,Hoang,11/8/2017
GCL,KAD17-114,38.34,45.09,2,DIS,0.15,FALSE,PY,,,,,,0,Hoang,11/8/2017
GCL,KAD17-114,45.09,140.9,2,DIS,0.15,FALSE,PY,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,140.9,142.8,3,DIS,1,FALSE,PY,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,142.8,144,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,144,146.54,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,146.54,150.82,3,DIS,0.16,FALSE,PY,SP,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,150.82,151.29,0,,,FALSE,,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,151.29,158.52,3,DIS,0.16,FALSE,PY,SP,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,158.52,159.43,3,DIS,0.2,FALSE,PY,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,159.43,174.49,3,DIS,0.25,FALSE,PY,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,174.49,175.94,2,DIS,0.15,FALSE,PY,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,175.94,180,2,DIS,0.25,FALSE,PY,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,180,180.95,2,DIS,0.2,FALSE,PY,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,180.95,183,2,DIS,0.25,FALSE,PY,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,183,204.24,2,DIS,0.1,FALSE,PY,CP,,,,,0,Hoang,11/10/2017
GCL,KAD17-114,204.24,205.22,0,,,FALSE,,,,,,,0,Hoang,11/10/2017
GCL,KAD17-114,205.22,225,2,DIS,0.1,FALSE,PY,,,,,,0,Hoang,11/10/2017
GCL,KAD17-115,4.5,12.42,1,DIS,0.25,FALSE,PY,,,,,Trace to weak pyrite.,0,Andrienko,11/8/2017
GCL,KAD17-115,12.42,26.11,1,DIS,0.25,FALSE,PY,PO,,,,Trace to weak pyrite. Trace pyrrhotite.,0,Andrienko,11/13/2017
GCL,KAD17-115,26.11,28.43,2,DIS,0.5,FALSE,PY,PO,,,,Trace pyrrhotite?,0,Andrienko,11/8/2017
GCL,KAD17-115,28.43,37.88,3,DIS,0.75,FALSE,PY,,,,,Weak to moderate pyrite.,0,Andrienko,11/8/2017
GCL,KAD17-115,37.88,43.69,2,DIS,0.25,FALSE,PY,,,,,Trace to weak pyrite.,0,Andrienko,11/8/2017
GCL,KAD17-115,43.69,62.38,3,DIS,0.5,FALSE,PY,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,62.38,63.71,4,DIS,2,FALSE,PY,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,63.71,67.66,4,DIS,2,FALSE,PY,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,67.66,69.15,1,DIS,0.1,FALSE,PY,,,,,Pyrite within veins.,0,Andrienko,11/8/2017
GCL,KAD17-115,69.15,74.57,5,BLP,5,FALSE,PY,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,74.57,80.94,5,BLP,10,FALSE,PY,,,,,,0,Andrienko,11/9/2017
GCL,KAD17-115,80.94,92.12,3,DIS,1,FALSE,PY,,,,,,0,Andrienko,11/9/2017
GCL,KAD17-115,92.12,103.58,1,DIS,0.25,FALSE,PY,,,,,Trace to weak disseminated pyrite.,0,Andrienko,11/9/2017
GCL,KAD17-115,103.58,106.63,5,BLP,10,FALSE,PY,,,,,Pyrite is also disseminated withihn sandstone.,0,Andrienko,11/9/2017
GCL,KAD17-115,106.63,112.17,5,DIS,3,FALSE,PY,AS,,,,"Intense pyrite, moderate arsenopyrite.",0,Andrienko,11/9/2017
GCL,KAD17-115,112.17,123.18,5,DIS,3,FALSE,PY,,,,,,0,Andrienko,11/9/2017
GCL,KAD17-115,123.18,137.41,3,DIS,1,FALSE,PY,,,,,,0,Andrienko,11/9/2017
GCL,KAD17-115,137.41,235.06,1,DIS,0.01,FALSE,PY,,,,,"Very trace, very fine-grained pyrite.",0,Andrienko,11/10/2017
GCL,KAD17-115,235.06,249.49,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,249.49,249.91,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,249.91,266.63,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,266.63,277.97,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,277.97,288.63,2,DIS,0.5,FALSE,PY,PO,,,,"Weak pyrite, trace pyrrhotite.",0,Andrienko,11/10/2017
GCL,KAD17-115,288.63,291.82,1,DIS,0.25,FALSE,PY,,,,,Trace to weak pyrite.,0,Andrienko,11/10/2017
GCL,KAD17-115,291.82,298.72,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,298.72,306.89,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,306.89,312.84,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,312.84,316,1,DIS,0.1,FALSE,PO,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,316,322.83,1,DIS,0.1,FALSE,PY,PO,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,322.83,329.3,1,DIS,0.1,FALSE,PY,PO,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,329.3,330.4,0,,,FALSE,,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,330.4,330.98,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,330.98,332.14,0,,,FALSE,,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,332.14,335.39,1,DIS,0.1,FALSE,PY,PO,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,335.39,336.97,0,,,FALSE,,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,336.97,338.26,1,DIS,0.1,FALSE,PY,PO,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,338.26,339,1,VN,0.1,FALSE,PY,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,339,343.46,2,DIS,0.25,FALSE,PY,,,,,Trace to weak pyrite.,0,Andrienko,11/11/2017
GCL,KAD17-115,343.46,344.94,4,DIS,2,FALSE,PY,PO,,,,"Strong pyrite, weak pyrrhotite.",0,Andrienko,11/11/2017
GCL,KAD17-115,344.94,350.28,5,BLP,5,FALSE,PY,PO,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,350.28,367.26,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,367.26,404.49,3,DIS,1,FALSE,PY,PO,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,404.49,411.48,2,DIS,0.5,FALSE,PY,,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,411.48,420.86,5,BLP,10,FALSE,PY,PO,CP,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,420.86,424.05,1,DIS,0.1,FALSE,PY,PO,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,424.05,426.53,1,DIS,0.1,FALSE,PY,,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,426.53,430.05,5,DIS,5,FALSE,PY,PO,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,430.05,431.44,4,DIS,2,FALSE,PO,PY,,,,,0,Andrienko,11/12/2017
